freqs,channel,p1,chi2
101.5625,5,0.1416,1.0549
101.5625,6,0.2312,1.1474
101.5625,7,0.1641,8.3069
101.5625,8,0.2577,10.2845
101.5625,9,0.1103,1.4689
101.5625,10,0.1475,6.2686
101.5625,11,0.1431,4.8888
101.5625,12,0.2006,6.5218
101.5625,13,0.1577,1.0371
101.5625,14,0.1711,3.3672
101.5625,15,0.2181,237.2427
103.5156,0,0.1568,4.0085
103.5156,1,0.1334,1.6624
103.5156,2,0.2274,1.1537
103.5156,3,0.1355,1.2436
103.5156,4,0.2209,1.2128
103.5156,5,0.1265,1.0813
103.5156,6,0.2326,1.21
103.5156,7,0.1644,1.1917
103.5156,8,0.2554,4.3226
103.5156,9,0.1101,1.0558
103.5156,10,0.1383,1.3403
103.5156,11,0.1409,1.2474
103.5156,12,0.2015,1.8688
103.5156,13,0.1549,0.9743
103.5156,14,0.1635,1.1984
103.5156,15,0.2138,222.6392
105.4688,0,0.1558,2.3286
105.4688,1,0.1301,1.8436
105.4688,2,0.2299,1.1178
105.4688,3,0.1319,1.4369
105.4688,4,0.2235,2.0539
105.4688,5,0.1165,1.3603
105.4688,6,0.2362,1.1039
105.4688,7,0.1677,1.8503
105.4688,8,0.2526,3.7126
105.4688,9,0.1103,1.4873
105.4688,10,0.1278,1.453
105.4688,11,0.1427,2.6763
105.4688,12,0.2023,1.9036
105.4688,13,0.1541,1.232
105.4688,14,0.1535,0.9181
105.4688,15,0.2193,238.0643
107.4219,0,0.1559,2.5283
107.4219,1,0.1321,1.9421
107.4219,2,0.236,1.1233
107.4219,3,0.1352,1.4625
107.4219,4,0.2263,1.3628
107.4219,5,0.1167,1.9962
107.4219,6,0.2418,1.2158
107.4219,7,0.172,1.0653
107.4219,8,0.2526,3.3836
107.4219,9,0.1117,1.1263
107.4219,10,0.1233,1.3637
107.4219,11,0.1463,2.1571
107.4219,12,0.2047,2.0577
107.4219,13,0.1573,1.1682
107.4219,14,0.1482,1.3231
107.4219,15,0.2307,251.3695
109.375,0,0.1571,1.4067
109.375,1,0.1353,2.1023
109.375,2,0.2467,1.0336
109.375,3,0.1401,1.568
109.375,4,0.2293,2.2838
109.375,5,0.1194,1.6327
109.375,6,0.2486,1.1308
109.375,7,0.1759,1.4248
109.375,8,0.2542,3.6945
109.375,9,0.114,1.3109
109.375,10,0.1255,1.3126
109.375,11,0.1483,2.5699
109.375,12,0.2075,3.1053
109.375,13,0.1614,1.7656
109.375,14,0.1501,1.7226
109.375,15,0.2361,267.9192
111.3281,0,0.1589,1.2076
111.3281,1,0.1385,1.9046
111.3281,2,0.258,1.3527
111.3281,3,0.143,3.2306
111.3281,4,0.2328,3.0236
111.3281,5,0.1219,2.2609
111.3281,6,0.257,1.3784
111.3281,7,0.1799,1.8704
111.3281,8,0.2552,4.8823
111.3281,9,0.1165,0.9805
111.3281,10,0.1293,1.5911
111.3281,11,0.1486,1.8893
111.3281,12,0.209,7.2019
111.3281,13,0.164,1.5761
111.3281,14,0.1558,1.8822
111.3281,15,0.2379,260.7457
113.2812,0,0.1592,1.3631
113.2812,1,0.1426,2.7388
113.2812,2,0.266,1.1603
113.2812,3,0.1451,2.1025
113.2812,4,0.2345,4.0224
113.2812,5,0.1254,1.9313
113.2812,6,0.2656,1.207
113.2812,7,0.1828,2.3489
113.2812,8,0.2547,4.8733
113.2812,9,0.1175,1.1629
113.2812,10,0.1313,1.7344
113.2812,11,0.1498,2.3151
113.2812,12,0.2084,7.6448
113.2812,13,0.1665,1.0436
113.2812,14,0.1609,2.0291
113.2812,15,0.2415,252.9246
115.2344,0,0.1563,1.1084
115.2344,1,0.1465,2.0941
115.2344,2,0.2706,1.0541
115.2344,3,0.1488,1.5348
115.2344,4,0.2323,2.107
115.2344,5,0.1275,1.8948
115.2344,6,0.2716,1.3079
115.2344,7,0.1838,1.7143
115.2344,8,0.2539,5.5084
115.2344,9,0.1177,1.3151
115.2344,10,0.1317,2.3582
115.2344,11,0.152,2.0002
115.2344,12,0.2057,4.3554
115.2344,13,0.1705,1.1816
115.2344,14,0.1642,2.076
115.2344,15,0.2545,268.973
117.1875,0,0.1509,1.1684
117.1875,1,0.1498,1.9259
117.1875,2,0.2756,1.0901
117.1875,3,0.1543,1.3808
117.1875,4,0.2313,1.5867
117.1875,5,0.1279,1.754
117.1875,6,0.2764,1.0146
117.1875,7,0.186,1.0346
117.1875,8,0.254,5.5262
117.1875,9,0.1187,1.1592
117.1875,10,0.1331,2.0492
117.1875,11,0.1544,1.9925
117.1875,12,0.2024,2.5185
117.1875,13,0.1748,1.1885
117.1875,14,0.1682,1.4391
117.1875,15,0.263,286.8619
119.1406,0,0.147,0.9863
119.1406,1,0.1534,2.1327
119.1406,2,0.2797,1.2158
119.1406,3,0.1614,1.1041
119.1406,4,0.2316,1.8691
119.1406,5,0.1315,1.6266
119.1406,6,0.2821,1.2668
119.1406,7,0.1919,1.1674
119.1406,8,0.2544,6.8073
119.1406,9,0.1213,1.1803
119.1406,10,0.1375,3.1623
119.1406,11,0.1563,1.4194
119.1406,12,0.1987,2.4077
119.1406,13,0.178,1.2952
119.1406,14,0.1744,1.4823
119.1406,15,0.2668,276.5096
121.0938,0,0.1469,1.0387
121.0938,1,0.1589,1.9831
121.0938,2,0.2824,1.1001
121.0938,3,0.1693,0.8676
121.0938,4,0.234,1.5668
121.0938,5,0.1447,1.6335
121.0938,6,0.289,1.0744
121.0938,7,0.1988,0.9963
121.0938,8,0.2553,8.2326
121.0938,9,0.125,1.1918
121.0938,10,0.1452,2.8485
121.0938,11,0.1602,1.5528
121.0938,12,0.1961,2.6538
121.0938,13,0.183,1.166
121.0938,14,0.1843,0.8252
121.0938,15,0.2754,261.9997
123.0469,0,0.1488,1.0764
123.0469,1,0.1655,2.3325
123.0469,2,0.2883,1.162
123.0469,3,0.177,1.0979
123.0469,4,0.2391,1.7414
123.0469,5,0.1597,1.2056
123.0469,6,0.298,1.3915
123.0469,7,0.2041,1.1716
123.0469,8,0.2607,9.4131
123.0469,9,0.1303,1.2974
123.0469,10,0.1531,1.9786
123.0469,11,0.1684,1.3958
123.0469,12,0.196,3.3703
123.0469,13,0.1942,1.1007
123.0469,14,0.1969,1.3798
123.0469,15,0.2942,265.4936
125.0,0,0.1505,1.0551
125.0,1,0.1714,2.033
125.0,2,0.3003,1.1195
125.0,3,0.1854,1.1104
125.0,4,0.2486,2.2254
125.0,5,0.1673,5.4471
125.0,6,0.3089,1.1667
125.0,7,0.2112,1.3755
125.0,8,0.2717,13.499
125.0,9,0.1374,1.0896
125.0,10,0.1583,1.415
125.0,11,0.1783,1.3731
125.0,12,0.1996,6.2754
125.0,13,0.2089,1.2182
125.0,14,0.2079,1.2479
125.0,15,0.3139,288.1435
126.9531,0,0.152,1.0275
126.9531,1,0.1798,2.0641
126.9531,2,0.3124,1.0701
126.9531,3,0.1952,1.1432
126.9531,4,0.2631,2.5658
126.9531,5,0.1671,1.0913
126.9531,6,0.3206,0.932
126.9531,7,0.2201,1.2755
126.9531,8,0.2847,16.217
126.9531,9,0.1448,1.1369
126.9531,10,0.1601,1.2498
126.9531,11,0.1853,1.8874
126.9531,12,0.2052,4.9514
126.9531,13,0.2199,1.2129
126.9531,14,0.2137,1.0569
126.9531,15,0.34,322.3371
128.9062,0,0.1543,1.0139
128.9062,1,0.1913,1.7054
128.9062,2,0.3249,0.9976
128.9062,3,0.2055,1.3981
128.9062,4,0.2784,2.4827
128.9062,5,0.1655,2.0906
128.9062,6,0.3332,1.1423
128.9062,7,0.2266,0.9105
128.9062,8,0.2962,16.2525
128.9062,9,0.1519,1.1377
128.9062,10,0.1614,1.3072
128.9062,11,0.1924,2.0959
128.9062,12,0.2109,2.5011
128.9062,13,0.2317,1.1551
128.9062,14,0.2153,0.9673
128.9062,15,0.3864,341.2121
130.8594,0,0.1593,1.4089
130.8594,1,0.2058,1.9296
130.8594,2,0.362,1.1441
130.8594,3,0.2212,1.6875
130.8594,4,0.3177,3.4737
130.8594,5,0.1728,1.9542
130.8594,6,0.3584,1.11
130.8594,7,0.2429,1.1332
130.8594,8,0.3225,20.0753
130.8594,9,0.1617,1.6677
130.8594,10,0.1662,1.3921
130.8594,11,0.2147,3.5718
130.8594,12,0.2238,2.4607
130.8594,13,0.2674,1.3148
130.8594,14,0.2215,1.0473
130.8594,15,0.4642,355.767
132.8125,0,0.1716,1.4404
132.8125,1,0.2278,2.0128
132.8125,2,0.4498,1.3024
132.8125,3,0.2635,2.9755
132.8125,4,0.422,10.0319
132.8125,5,0.2033,2.811
132.8125,6,0.4145,1.1341
132.8125,7,0.2957,1.4556
132.8125,8,0.3949,26.0785
132.8125,9,0.1857,1.4325
132.8125,10,0.1738,1.617
132.8125,11,0.268,3.8702
132.8125,12,0.2589,2.5018
132.8125,13,0.3492,1.2922
132.8125,14,0.2455,1.3675
132.8125,15,0.5809,381.2804
134.7656,0,0.1982,2.3756
134.7656,1,0.279,2.6621
134.7656,2,0.5741,1.451
134.7656,3,0.346,2.7904
134.7656,4,0.5815,16.5362
134.7656,5,0.2665,4.3113
134.7656,6,0.5109,1.3471
134.7656,7,0.387,1.9577
134.7656,8,0.5213,35.0756
134.7656,9,0.2338,2.0543
134.7656,10,0.1811,1.3742
134.7656,11,0.3463,4.345
134.7656,12,0.3209,2.4351
134.7656,13,0.4657,1.4532
134.7656,14,0.2942,1.5299
134.7656,15,0.7312,433.3442
136.7188,0,0.2437,3.9831
136.7188,1,0.3787,4.372
136.7188,2,0.6999,1.4959
136.7188,3,0.4513,2.979
136.7188,4,0.7502,16.0486
136.7188,5,0.349,4.6955
136.7188,6,0.633,1.4737
136.7188,7,0.4889,1.7755
136.7188,8,0.671,40.0939
136.7188,9,0.2997,2.4981
136.7188,10,0.1895,1.6834
136.7188,11,0.4278,4.0703
136.7188,12,0.3967,2.353
136.7188,13,0.5879,1.568
136.7188,14,0.3619,1.6467
136.7188,15,0.8907,508.7704
138.6719,0,0.3037,5.785
138.6719,1,0.5045,4.7134
138.6719,2,0.7979,1.4075
138.6719,3,0.5477,3.97
138.6719,4,0.8827,12.015
138.6719,5,0.4274,4.2396
138.6719,6,0.7542,1.5006
138.6719,7,0.5752,1.5793
138.6719,8,0.8073,44.0358
138.6719,9,0.3674,2.7701
138.6719,10,0.2082,1.8204
138.6719,11,0.4916,3.7907
138.6719,12,0.4661,2.4646
138.6719,13,0.689,1.4959
138.6719,14,0.4358,1.7876
138.6719,15,1.0106,572.8398
140.625,0,0.3653,6.8059
140.625,1,0.6225,4.2219
140.625,2,0.8586,1.3315
140.625,3,0.6135,3.8089
140.625,4,0.9532,7.3953
140.625,5,0.4913,6.1258
140.625,6,0.8474,1.3911
140.625,7,0.6365,1.5607
140.625,8,0.9015,47.7526
140.625,9,0.4218,2.5277
140.625,10,0.2459,2.3684
140.625,11,0.5274,3.7794
140.625,12,0.5118,2.4483
140.625,13,0.7574,1.3427
140.625,14,0.5045,1.8258
140.625,15,1.0733,607.5013
142.5781,0,0.4152,6.9222
142.5781,1,0.7109,4.3189
142.5781,2,0.8851,1.2952
142.5781,3,0.6461,2.897
142.5781,4,0.9679,5.3786
142.5781,5,0.5244,6.3225
142.5781,6,0.9089,1.5641
142.5781,7,0.6754,1.6558
142.5781,8,0.9494,52.8472
142.5781,9,0.4577,2.8015
142.5781,10,0.2993,2.4454
142.5781,11,0.5376,3.7607
142.5781,12,0.5273,2.4051
142.5781,13,0.7895,1.6475
142.5781,14,0.5574,1.9266
142.5781,15,1.0873,630.7862
144.5312,0,0.4454,6.4694
144.5312,1,0.7543,3.5002
144.5312,2,0.8836,1.2063
144.5312,3,0.6544,1.8598
144.5312,4,0.9377,4.5122
144.5312,5,0.5372,6.4315
144.5312,6,0.9389,1.6135
144.5312,7,0.6989,1.6415
144.5312,8,0.9605,58.5542
144.5312,9,0.4746,2.6085
144.5312,10,0.3566,2.5245
144.5312,11,0.5346,4.0958
144.5312,12,0.5181,2.2244
144.5312,13,0.7942,1.6917
144.5312,14,0.5894,1.8868
144.5312,15,1.0515,641.8765
146.4844,0,0.4567,5.2537
146.4844,1,0.7724,4.1457
146.4844,2,0.868,1.1826
146.4844,3,0.6506,1.4883
146.4844,4,0.8875,4.111
146.4844,5,0.5477,7.5277
146.4844,6,0.9469,1.6543
146.4844,7,0.71,1.4955
146.4844,8,0.9552,62.7995
146.4844,9,0.4809,2.2665
146.4844,10,0.4062,2.3081
146.4844,11,0.5313,4.029
146.4844,12,0.4997,2.1625
146.4844,13,0.788,1.7614
146.4844,14,0.6014,1.7422
146.4844,15,0.9965,624.8639
148.4375,0,0.4584,4.3088
148.4375,1,0.7703,3.8398
148.4375,2,0.8493,1.2896
148.4375,3,0.6401,1.6739
148.4375,4,0.8392,4.1566
148.4375,5,0.5537,7.1519
148.4375,6,0.9469,1.6269
148.4375,7,0.7121,1.5683
148.4375,8,0.9546,64.2952
148.4375,9,0.4864,2.0732
148.4375,10,0.4431,2.2829
148.4375,11,0.536,4.0926
148.4375,12,0.4873,2.2591
148.4375,13,0.7825,1.716
148.4375,14,0.6014,1.5504
148.4375,15,0.925,554.7623
150.3906,0,0.4589,3.4448
150.3906,1,0.7612,3.2507
150.3906,2,0.8372,1.2782
150.3906,3,0.6277,2.4641
150.3906,4,0.7997,4.1537
150.3906,5,0.5601,7.2024
150.3906,6,0.952,1.5095
150.3906,7,0.7133,1.7175
150.3906,8,0.9694,65.1239
150.3906,9,0.4983,2.079
150.3906,10,0.4696,2.5551
150.3906,11,0.5497,4.2891
150.3906,12,0.4875,2.4574
150.3906,13,0.7878,1.6317
150.3906,14,0.5979,1.4613
150.3906,15,0.8717,493.9334
152.3438,0,0.4662,2.3378
152.3438,1,0.753,2.6034
152.3438,2,0.8423,1.2041
152.3438,3,0.6226,2.2348
152.3438,4,0.7772,3.667
152.3438,5,0.5714,8.7559
152.3438,6,0.9679,1.6455
152.3438,7,0.7212,1.7218
152.3438,8,1.001,63.7371
152.3438,9,0.518,2.398
152.3438,10,0.4906,2.6915
152.3438,11,0.5703,4.3951
152.3438,12,0.4996,2.3116
152.3438,13,0.8042,1.6127
152.3438,14,0.6,1.433
152.3438,15,0.8234,442.2099
154.2969,0,0.4857,2.0967
154.2969,1,0.7481,2.2618
154.2969,2,0.8734,1.3789
154.2969,3,0.6325,2.0112
154.2969,4,0.7713,3.1138
154.2969,5,0.5855,8.8623
154.2969,6,0.9965,1.5555
154.2969,7,0.7407,1.8156
154.2969,8,1.0453,60.8463
154.2969,9,0.5432,2.7838
154.2969,10,0.5148,2.769
154.2969,11,0.5967,4.3419
154.2969,12,0.5212,2.1935
154.2969,13,0.8307,1.6158
154.2969,14,0.6148,1.5379
154.2969,15,0.8149,416.5616
156.25,0,0.5123,1.9499
156.25,1,0.7515,2.2585
156.25,2,0.921,1.2588
156.25,3,0.6537,1.986
156.25,4,0.7805,3.1862
156.25,5,0.6064,8.8955
156.25,6,1.0373,1.5166
156.25,7,0.7684,1.6926
156.25,8,1.0979,57.9943
156.25,9,0.573,2.8986
156.25,10,0.5462,2.9848
156.25,11,0.6275,4.3185
156.25,12,0.5501,2.2058
156.25,13,0.8624,1.6047
156.25,14,0.6371,1.6034
156.25,15,0.8114,352.6949
158.2031,0,0.5414,1.9388
158.2031,1,0.756,2.1343
158.2031,2,0.9743,1.3663
158.2031,3,0.6756,1.9479
158.2031,4,0.7926,2.9963
158.2031,5,0.6285,8.7268
158.2031,6,1.0752,1.6065
158.2031,7,0.7984,1.7113
158.2031,8,1.1501,54.4097
158.2031,9,0.6025,2.8733
158.2031,10,0.5829,2.8928
158.2031,11,0.6582,3.8185
158.2031,12,0.5819,2.2658
158.2031,13,0.8917,1.4862
158.2031,14,0.6645,1.7172
158.2031,15,0.8342,323.4837
160.1562,0,0.5653,1.8792
160.1562,1,0.757,2.0268
160.1562,2,1.0231,1.3578
160.1562,3,0.691,2.0223
160.1562,4,0.8015,2.6692
160.1562,5,0.6435,7.7773
160.1562,6,1.0982,1.6469
160.1562,7,0.8261,1.706
160.1562,8,1.1893,51.4046
160.1562,9,0.6252,2.8335
160.1562,10,0.6184,2.7816
160.1562,11,0.6843,3.989
160.1562,12,0.6112,2.3408
160.1562,13,0.9159,1.5632
160.1562,14,0.6876,1.5135
160.1562,15,0.8451,306.8136
162.1094,0,0.5779,1.6642
162.1094,1,0.749,2.0545
162.1094,2,1.0593,1.4078
162.1094,3,0.6987,2.1049
162.1094,4,0.802,2.4497
162.1094,5,0.645,5.8026
162.1094,6,1.1134,1.7636
162.1094,7,0.8428,1.6343
162.1094,8,1.2021,47.8434
162.1094,9,0.6362,2.9562
162.1094,10,0.6452,2.4652
162.1094,11,0.6992,3.9591
162.1094,12,0.6315,2.1891
162.1094,13,0.9263,1.6302
162.1094,14,0.7094,1.6592
162.1094,15,0.8576,303.7631
164.0625,0,0.5759,1.4428
164.0625,1,0.7328,2.2513
164.0625,2,1.0742,1.0849
164.0625,3,0.6966,1.9469
164.0625,4,0.792,2.6826
164.0625,5,0.6452,6.2699
164.0625,6,1.1074,1.7383
164.0625,7,0.8462,1.5345
164.0625,8,1.195,47.7618
164.0625,9,0.633,2.8915
164.0625,10,0.6607,2.5974
164.0625,11,0.7025,4.0557
164.0625,12,0.6403,2.1908
164.0625,13,0.9192,1.683
164.0625,14,0.7187,1.7828
164.0625,15,0.8582,281.4571
166.0156,0,0.5624,1.3513
166.0156,1,0.707,2.0633
166.0156,2,1.0681,1.27
166.0156,3,0.6845,1.6825
166.0156,4,0.771,2.4348
166.0156,5,0.6347,6.0899
166.0156,6,1.0959,1.7101
166.0156,7,0.8384,1.489
166.0156,8,1.1648,47.9585
166.0156,9,0.6189,2.8229
166.0156,10,0.6616,2.4914
166.0156,11,0.6953,4.2435
166.0156,12,0.6371,1.9566
166.0156,13,0.8972,1.7104
166.0156,14,0.7169,1.7889
166.0156,15,0.8575,259.2595
167.9688,0,0.5424,1.5423
167.9688,1,0.6772,1.7696
167.9688,2,1.0514,1.1121
167.9688,3,0.6656,2.1517
167.9688,4,0.7435,2.3676
167.9688,5,0.6168,4.7581
167.9688,6,1.0804,1.7056
167.9688,7,0.824,1.4469
167.9688,8,1.122,47.5041
167.9688,9,0.5992,2.8346
167.9688,10,0.6539,2.7592
167.9688,11,0.6824,4.1074
167.9688,12,0.6292,2.0942
167.9688,13,0.8684,1.5901
167.9688,14,0.7101,1.8658
167.9688,15,0.8541,265.0601
169.9219,0,0.5211,1.5936
169.9219,1,0.6509,1.8499
169.9219,2,1.0346,1.3442
169.9219,3,0.6491,2.5763
169.9219,4,0.7211,2.4121
169.9219,5,0.6031,4.163
169.9219,6,1.0693,1.7082
169.9219,7,0.8122,1.6209
169.9219,8,1.0794,47.9884
169.9219,9,0.5796,2.8339
169.9219,10,0.6436,2.9573
169.9219,11,0.6698,4.0388
169.9219,12,0.6166,2.1657
169.9219,13,0.8408,1.6548
169.9219,14,0.7003,1.7563
169.9219,15,0.8397,274.2975
171.875,0,0.5048,1.7027
171.875,1,0.6309,1.9012
171.875,2,1.023,1.1501
171.875,3,0.6385,1.8526
171.875,4,0.7029,2.4193
171.875,5,0.5927,3.1294
171.875,6,1.0668,1.8591
171.875,7,0.8041,1.6295
171.875,8,1.0452,49.2266
171.875,9,0.5623,2.5643
171.875,10,0.6337,2.7915
171.875,11,0.6625,4.4493
171.875,12,0.6045,2.1679
171.875,13,0.8218,1.5193
171.875,14,0.6912,1.7447
171.875,15,0.8671,306.341
173.8281,0,0.4962,1.7364
173.8281,1,0.6237,2.1963
173.8281,2,1.0219,1.2114
173.8281,3,0.6354,1.3134
173.8281,4,0.6912,2.5048
173.8281,5,0.593,3.3242
173.8281,6,1.0746,1.8403
173.8281,7,0.8029,1.75
173.8281,8,1.0232,50.7455
173.8281,9,0.55,2.2422
173.8281,10,0.6277,2.8559
173.8281,11,0.6623,4.8904
173.8281,12,0.5979,2.1668
173.8281,13,0.8127,1.6871
173.8281,14,0.684,1.7917
173.8281,15,0.9076,310.802
175.7812,0,0.4952,1.6006
175.7812,1,0.6237,2.301
175.7812,2,1.0367,1.2668
175.7812,3,0.6383,1.1423
175.7812,4,0.6884,2.6332
175.7812,5,0.5943,3.4018
175.7812,6,1.0954,1.8656
175.7812,7,0.8055,1.4884
175.7812,8,1.0187,52.0066
175.7812,9,0.5449,2.2266
175.7812,10,0.6247,2.6726
175.7812,11,0.6714,5.1996
175.7812,12,0.5983,2.3227
175.7812,13,0.8122,1.7322
175.7812,14,0.6778,1.8875
175.7812,15,0.9705,348.1266
177.7344,0,0.5018,1.5854
177.7344,1,0.6338,2.2856
177.7344,2,1.0635,1.4542
177.7344,3,0.6464,1.7281
177.7344,4,0.695,2.6494
177.7344,5,0.5955,3.4603
177.7344,6,1.1275,1.6603
177.7344,7,0.8125,1.6585
177.7344,8,1.029,53.2541
177.7344,9,0.5455,2.213
177.7344,10,0.6234,2.4891
177.7344,11,0.6903,5.9323
177.7344,12,0.6044,2.3695
177.7344,13,0.8184,1.784
177.7344,14,0.6735,1.7255
177.7344,15,1.0427,404.7078
179.6875,0,0.5148,1.5833
179.6875,1,0.6524,2.1659
179.6875,2,1.0973,1.4406
179.6875,3,0.6574,2.0962
179.6875,4,0.7113,2.6937
179.6875,5,0.5986,3.1451
179.6875,6,1.1724,1.7569
179.6875,7,0.8206,1.6868
179.6875,8,1.0504,54.0362
179.6875,9,0.5543,2.6477
179.6875,10,0.6238,2.7365
179.6875,11,0.7182,6.3711
179.6875,12,0.614,2.1907
179.6875,13,0.8305,1.7578
179.6875,14,0.6726,1.7631
179.6875,15,1.1454,453.2668
181.6406,0,0.532,1.6908
181.6406,1,0.6816,2.194
181.6406,2,1.1268,1.4793
181.6406,3,0.668,1.8596
181.6406,4,0.7351,2.667
181.6406,5,0.6069,3.2034
181.6406,6,1.2203,1.6724
181.6406,7,0.8284,1.7989
181.6406,8,1.084,55.7105
181.6406,9,0.5671,2.649
181.6406,10,0.6259,2.8152
181.6406,11,0.7547,7.6332
181.6406,12,0.6296,2.3866
181.6406,13,0.846,1.7418
181.6406,14,0.6769,1.9335
181.6406,15,1.2917,451.0175
183.5938,0,0.5498,1.7782
183.5938,1,0.7158,2.3504
183.5938,2,1.1422,1.4559
183.5938,3,0.6744,1.8147
183.5938,4,0.7654,2.7737
183.5938,5,0.6162,2.9755
183.5938,6,1.2725,1.6859
183.5938,7,0.8356,1.7792
183.5938,8,1.1172,55.612
183.5938,9,0.5799,2.5277
183.5938,10,0.6269,2.4988
183.5938,11,0.7956,9.4332
183.5938,12,0.6454,2.3594
183.5938,13,0.863,1.5614
183.5938,14,0.6825,1.9316
183.5938,15,1.4908,465.5
185.5469,0,0.5627,1.7523
185.5469,1,0.7463,2.3689
185.5469,2,1.1398,1.3357
185.5469,3,0.6751,1.5998
185.5469,4,0.7972,2.7285
185.5469,5,0.6213,3.2621
185.5469,6,1.3139,1.5574
185.5469,7,0.8392,1.9943
185.5469,8,1.1412,55.1862
185.5469,9,0.5903,2.7023
185.5469,10,0.6247,2.2765
185.5469,11,0.8371,11.8834
185.5469,12,0.6572,2.3892
185.5469,13,0.8766,1.5564
185.5469,14,0.6849,1.8754
185.5469,15,1.6991,486.5602
187.5,0,0.5668,1.8099
187.5,1,0.7724,2.2542
187.5,2,1.1182,1.34
187.5,3,0.6696,1.7478
187.5,4,0.8242,2.862
187.5,5,0.619,3.3146
187.5,6,1.3433,1.3588
187.5,7,0.8335,1.9108
187.5,8,1.1496,53.7781
187.5,9,0.5967,2.895
187.5,10,0.6182,2.7165
187.5,11,0.8724,13.908
187.5,12,0.6631,2.5971
187.5,13,0.8805,1.6049
187.5,14,0.6811,1.7044
187.5,15,1.9438,468.2739
189.4531,0,0.5596,1.7583
189.4531,1,0.7877,2.1434
189.4531,2,1.0822,1.3012
189.4531,3,0.6583,1.794
189.4531,4,0.8452,2.9799
189.4531,5,0.6093,2.9881
189.4531,6,1.3608,1.35
189.4531,7,0.8214,1.741
189.4531,8,1.1411,51.2115
189.4531,9,0.5954,2.9587
189.4531,10,0.602,2.741
189.4531,11,0.9046,17.2351
189.4531,12,0.6593,2.5803
189.4531,13,0.8704,1.6491
189.4531,14,0.669,1.6571
189.4531,15,2.2433,391.044
191.4062,0,0.5442,1.4908
191.4062,1,0.7943,2.6007
191.4062,2,1.038,1.2807
191.4062,3,0.6431,1.7691
191.4062,4,0.8639,3.1948
191.4062,5,0.5962,2.7227
191.4062,6,1.3633,1.1976
191.4062,7,0.8075,1.6928
191.4062,8,1.1184,47.5666
191.4062,9,0.5888,3.0487
191.4062,10,0.5807,2.8942
191.4062,11,0.9283,20.8191
191.4062,12,0.646,2.2379
191.4062,13,0.849,1.7158
191.4062,14,0.6542,1.7996
191.4062,15,2.6613,348.5517
193.3594,0,0.5252,1.534
193.3594,1,0.7961,3.1051
193.3594,2,0.9984,1.196
193.3594,3,0.6277,1.9385
193.3594,4,0.8864,3.233
193.3594,5,0.5814,2.7472
193.3594,6,1.351,1.1647
193.3594,7,0.7928,1.6964
193.3594,8,1.0912,43.5137
193.3594,9,0.5789,2.8507
193.3594,10,0.5586,2.4708
193.3594,11,0.9477,24.513
193.3594,12,0.6315,2.1893
193.3594,13,0.8219,1.791
193.3594,14,0.6357,1.6977
193.3594,15,2.9922,345.6288
195.3125,0,0.5097,1.4663
195.3125,1,0.7954,3.0167
195.3125,2,0.9701,1.3856
195.3125,3,0.6188,2.0071
195.3125,4,0.9181,3.6524
195.3125,5,0.5681,2.5471
195.3125,6,1.332,1.1929
195.3125,7,0.7836,1.6567
195.3125,8,1.0659,39.7119
195.3125,9,0.5692,2.6302
195.3125,10,0.5436,2.3954
195.3125,11,0.9675,28.3891
195.3125,12,0.6176,2.0998
195.3125,13,0.7962,1.7726
195.3125,14,0.619,1.5766
195.3125,15,3.2024,373.0124
197.2656,0,0.5023,1.5576
197.2656,1,0.8027,3.3279
197.2656,2,0.9618,1.2685
197.2656,3,0.6185,2.3233
197.2656,4,0.9641,4.1923
197.2656,5,0.5601,2.4481
197.2656,6,1.3092,1.3368
197.2656,7,0.7795,1.5992
197.2656,8,1.0501,35.8852
197.2656,9,0.5635,2.7798
197.2656,10,0.5362,2.3342
197.2656,11,0.9893,30.1597
197.2656,12,0.6099,2.1849
197.2656,13,0.7748,1.5618
197.2656,14,0.6087,1.6173
197.2656,15,3.1664,395.6367
199.2188,0,0.5026,1.5055
199.2188,1,0.8176,4.0851
199.2188,2,0.9711,1.2079
199.2188,3,0.6221,2.132
199.2188,4,1.0245,5.4292
199.2188,5,0.5561,2.2499
199.2188,6,1.2852,1.5325
199.2188,7,0.78,1.6414
199.2188,8,1.0486,32.3876
199.2188,9,0.5614,2.67
199.2188,10,0.5381,2.6136
199.2188,11,1.025,32.9735
199.2188,12,0.6085,2.1503
199.2188,13,0.7628,1.6918
199.2188,14,0.6069,1.6204
199.2188,15,2.879,401.7208
201.1719,0,0.5094,1.5179
201.1719,1,0.8377,4.3341
201.1719,2,0.9933,1.2857
201.1719,3,0.6234,1.8774
201.1719,4,1.1016,8.9564
201.1719,5,0.5538,2.0481
201.1719,6,1.2653,1.8236
201.1719,7,0.7914,1.6166
201.1719,8,1.0619,29.4863
201.1719,9,0.5655,2.6451
201.1719,10,0.5484,2.7658
201.1719,11,1.07,34.6938
201.1719,12,0.6154,2.1865
201.1719,13,0.76,1.7067
201.1719,14,0.6146,1.6792
201.1719,15,2.4666,411.4291
203.125,0,0.5232,1.5433
203.125,1,0.869,5.1973
203.125,2,1.0345,1.2309
203.125,3,0.6233,1.6955
203.125,4,1.1739,12.1333
203.125,5,0.5534,2.1924
203.125,6,1.2481,2.1764
203.125,7,0.8029,1.5711
203.125,8,1.0869,27.2434
203.125,9,0.5756,2.7089
203.125,10,0.5672,2.7177
