freqs,channel,p1,chi2
357.4219,2,0.786,1.4059
357.4219,3,3.9645,77.3696
357.4219,4,0.649,1.5852
357.4219,5,0.5576,0.9461
357.4219,6,0.2117,1.0808
357.4219,7,4.1755,107.7262
357.4219,8,0.6706,2.3454
357.4219,9,0.4172,1.468
357.4219,10,0.6168,1.5176
357.4219,11,4.7115,117.9796
357.4219,12,0.5092,2.8845
357.4219,13,0.4709,2.3192
357.4219,14,0.4835,2.1721
357.4219,15,4.5271,89.2919
359.375,0,0.8411,2.0821
359.375,1,0.5324,1.1541
359.375,2,0.7907,1.4388
359.375,3,4.0341,88.1955
359.375,4,0.6645,1.7863
359.375,5,0.5648,0.9945
359.375,6,0.2127,1.0051
359.375,7,4.3037,108.8907
359.375,8,0.6814,2.3747
359.375,9,0.426,1.4055
359.375,10,0.6317,1.4617
359.375,11,4.4979,124.9025
359.375,12,0.513,2.6432
359.375,13,0.4801,2.2519
359.375,14,0.4944,2.1783
359.375,15,4.4736,80.3635
361.3281,0,0.8488,2.1167
361.3281,1,0.534,1.1524
361.3281,2,0.7921,1.2609
361.3281,3,4.1345,87.6502
361.3281,4,0.6728,1.7861
361.3281,5,0.5678,1.1239
361.3281,6,0.2138,1.1207
361.3281,7,4.4006,88.1247
361.3281,8,0.6846,2.2526
361.3281,9,0.4327,1.2826
361.3281,10,0.6409,1.4433
361.3281,11,4.2518,126.7312
361.3281,12,0.5145,2.3522
361.3281,13,0.4838,2.0692
361.3281,14,0.5021,2.0696
361.3281,15,4.4803,78.2844
363.2812,0,0.8457,2.1999
363.2812,1,0.532,1.2187
363.2812,2,0.7851,1.2931
363.2812,3,4.3155,87.761
363.2812,4,0.6698,1.6677
363.2812,5,0.5624,1.1214
363.2812,6,0.2121,1.0105
363.2812,7,4.4958,93.415
363.2812,8,0.6793,2.1512
363.2812,9,0.4316,1.275
363.2812,10,0.6393,1.4861
363.2812,11,4.2489,121.121
363.2812,12,0.5091,2.6879
363.2812,13,0.4822,2.1746
363.2812,14,0.5022,2.1058
363.2812,15,4.4675,84.4331
365.2344,0,0.8315,2.2088
365.2344,1,0.5235,1.27
365.2344,2,0.7699,1.0888
365.2344,3,4.4777,99.8672
365.2344,4,0.6554,1.5871
365.2344,5,0.5482,1.1481
365.2344,6,0.2058,1.1099
365.2344,7,4.4782,78.7759
365.2344,8,0.6649,2.3519
365.2344,9,0.421,1.3417
365.2344,10,0.6284,1.5207
365.2344,11,4.081,81.9815
365.2344,12,0.4963,2.8471
365.2344,13,0.4727,2.2676
365.2344,14,0.4939,2.0626
365.2344,15,4.4576,80.5455
367.1875,0,0.8115,2.0549
367.1875,1,0.5097,1.2063
367.1875,2,0.7501,1.22
367.1875,3,4.5523,98.6005
367.1875,4,0.6358,1.4178
367.1875,5,0.5305,1.1541
367.1875,6,0.199,1.2409
367.1875,7,4.4664,82.628
367.1875,8,0.6414,2.4301
367.1875,9,0.4065,1.413
367.1875,10,0.6089,1.4097
367.1875,11,4.1396,98.2593
367.1875,12,0.4776,2.9915
367.1875,13,0.4581,2.4719
367.1875,14,0.4814,2.1646
367.1875,15,4.5815,100.9039
369.1406,0,0.7919,1.8801
369.1406,1,0.4968,1.1579
369.1406,2,0.7289,1.2758
369.1406,3,4.3854,87.8499
369.1406,4,0.6145,1.3611
369.1406,5,0.5126,1.2115
369.1406,6,0.1957,1.135
369.1406,7,4.3632,84.6379
369.1406,8,0.6139,2.1542
369.1406,9,0.3957,1.3688
369.1406,10,0.5871,1.3627
369.1406,11,4.2518,115.3285
369.1406,12,0.4576,2.8336
369.1406,13,0.4406,2.3924
369.1406,14,0.4698,2.1413
369.1406,15,4.5214,122.4937
371.0938,0,0.7778,1.787
371.0938,1,0.4901,1.0212
371.0938,2,0.7105,1.3075
371.0938,3,4.2934,84.0115
371.0938,4,0.5986,1.4059
371.0938,5,0.4979,1.2086
371.0938,6,0.1993,0.9558
371.0938,7,4.2008,64.8047
371.0938,8,0.5883,2.2735
371.0938,9,0.3905,1.2835
371.0938,10,0.5656,1.4659
371.0938,11,4.3976,100.4912
371.0938,12,0.4396,2.9053
371.0938,13,0.4238,2.3466
371.0938,14,0.4633,1.9072
371.0938,15,4.5462,116.1093
373.0469,0,0.7721,1.7805
373.0469,1,0.4903,1.3067
373.0469,2,0.6955,1.2561
373.0469,3,4.4588,61.1508
373.0469,4,0.5899,1.4528
373.0469,5,0.4888,1.0608
373.0469,6,0.2043,1.2229
373.0469,7,4.2277,60.1591
373.0469,8,0.5685,2.2761
373.0469,9,0.3875,1.0213
373.0469,10,0.5462,1.2563
373.0469,11,4.3422,88.4581
373.0469,12,0.4249,3.0677
373.0469,13,0.4103,2.4308
373.0469,14,0.4609,1.6135
373.0469,15,4.481,84.7557
375.0,0,0.7712,1.7083
375.0,1,0.4921,1.3094
375.0,2,0.6859,1.1801
375.0,3,4.5654,46.4447
375.0,4,0.5878,1.5002
375.0,5,0.4846,1.1342
375.0,6,0.2029,1.311
375.0,7,4.2379,59.0829
375.0,8,0.5556,2.0916
375.0,9,0.3814,1.0555
375.0,10,0.5326,1.527
375.0,11,4.3815,91.0977
375.0,12,0.4134,2.8132
375.0,13,0.4011,2.3255
375.0,14,0.4567,1.5164
375.0,15,4.4154,65.3765
376.9531,0,0.7741,1.7507
376.9531,1,0.492,1.1481
376.9531,2,0.6807,1.2853
376.9531,3,4.5148,55.289
376.9531,4,0.5905,1.4664
376.9531,5,0.4853,1.0916
376.9531,6,0.1949,1.1215
376.9531,7,4.0253,56.8936
376.9531,8,0.55,2.0369
376.9531,9,0.372,1.1454
376.9531,10,0.523,1.4068
376.9531,11,4.365,83.8093
376.9531,12,0.4074,2.7581
376.9531,13,0.3972,2.3096
376.9531,14,0.447,1.6721
376.9531,15,4.3534,66.4151
378.9062,0,0.783,1.8434
378.9062,1,0.4929,1.1441
378.9062,2,0.6801,1.1207
378.9062,3,4.3036,61.9104
378.9062,4,0.6002,1.4817
378.9062,5,0.4909,1.136
378.9062,6,0.1878,1.0942
378.9062,7,4.1247,68.7186
378.9062,8,0.5518,2.1185
378.9062,9,0.3628,1.3215
378.9062,10,0.5193,1.3631
378.9062,11,4.4816,82.4358
378.9062,12,0.4064,2.7925
378.9062,13,0.3978,2.2405
378.9062,14,0.4328,1.8895
378.9062,15,4.3195,69.2996
380.8594,0,0.8026,1.9242
380.8594,1,0.5016,1.3361
380.8594,2,0.6856,1.3301
380.8594,3,4.125,74.3822
380.8594,4,0.6169,1.3584
380.8594,5,0.5029,1.1818
380.8594,6,0.1888,0.989
380.8594,7,4.2596,71.1811
380.8594,8,0.5586,2.3012
380.8594,9,0.3583,1.3971
380.8594,10,0.5198,1.4048
380.8594,11,4.6239,94.0815
380.8594,12,0.4089,2.5842
380.8594,13,0.4016,2.0283
380.8594,14,0.4207,2.0228
380.8594,15,4.289,80.4547
382.8125,0,0.8293,1.8252
382.8125,1,0.5169,1.2548
382.8125,2,0.6953,1.2805
382.8125,3,4.0549,73.8144
382.8125,4,0.6384,1.4424
382.8125,5,0.5163,1.2268
382.8125,6,0.1947,0.9056
382.8125,7,4.2953,83.3934
382.8125,8,0.5683,2.5145
382.8125,9,0.3599,1.5346
382.8125,10,0.5224,1.334
382.8125,11,4.762,100.6362
382.8125,12,0.4133,2.5835
382.8125,13,0.4073,1.9829
382.8125,14,0.4159,1.837
382.8125,15,4.2335,82.6152
384.7656,0,0.8556,1.7572
384.7656,1,0.5315,1.1017
384.7656,2,0.7084,1.1989
384.7656,3,4.0919,77.9386
384.7656,4,0.6581,1.4691
384.7656,5,0.5275,1.1496
384.7656,6,0.1997,1.0541
384.7656,7,4.3739,88.808
384.7656,8,0.577,2.5118
384.7656,9,0.3637,1.4104
384.7656,10,0.5239,1.4217
384.7656,11,4.9039,108.7519
384.7656,12,0.4186,2.6629
384.7656,13,0.4126,2.0904
384.7656,14,0.4173,1.8579
384.7656,15,4.2633,81.4984
386.7188,0,0.874,1.8164
386.7188,1,0.5396,1.1592
386.7188,2,0.7167,1.213
386.7188,3,4.0607,95.8903
386.7188,4,0.6685,1.5179
386.7188,5,0.5343,1.1226
386.7188,6,0.2021,1.1119
386.7188,7,4.4986,79.5082
386.7188,8,0.5791,2.2919
386.7188,9,0.3654,1.4468
386.7188,10,0.5221,1.3985
386.7188,11,4.7178,99.8897
386.7188,12,0.4212,2.6673
386.7188,13,0.4148,2.1755
386.7188,14,0.4168,1.8269
386.7188,15,4.3147,85.3097
388.6719,0,0.8803,1.9058
388.6719,1,0.5411,1.2225
388.6719,2,0.7182,1.3062
388.6719,3,4.0393,101.6569
388.6719,4,0.6674,1.4305
388.6719,5,0.5329,0.8757
388.6719,6,0.2026,1.2027
388.6719,7,4.6014,81.5483
388.6719,8,0.5736,2.3122
388.6719,9,0.361,1.3604
388.6719,10,0.5135,1.3673
388.6719,11,4.36,96.3522
388.6719,12,0.4181,2.7835
388.6719,13,0.4118,2.2287
388.6719,14,0.4095,1.6692
388.6719,15,4.2117,98.2825
390.625,0,0.8746,2.0402
390.625,1,0.5356,1.213
390.625,2,0.7112,1.1964
390.625,3,4.0133,65.1931
390.625,4,0.6564,1.4954
390.625,5,0.5234,0.9399
390.625,6,0.1993,1.2161
390.625,7,4.5533,85.7485
390.625,8,0.561,2.4955
390.625,9,0.35,1.4366
390.625,10,0.4986,1.264
390.625,11,4.1631,96.1693
390.625,12,0.4099,2.7615
390.625,13,0.4035,2.3815
390.625,14,0.3963,1.5722
390.625,15,4.053,101.9804
392.5781,0,0.858,1.9773
392.5781,1,0.5239,1.2378
392.5781,2,0.6984,1.4176
392.5781,3,3.9911,68.0318
392.5781,4,0.6425,1.5232
392.5781,5,0.5089,1.0837
392.5781,6,0.1927,1.3407
392.5781,7,4.4506,100.1983
392.5781,8,0.543,2.3832
392.5781,9,0.3362,1.4831
392.5781,10,0.4817,1.4257
392.5781,11,4.0496,104.3885
392.5781,12,0.399,2.664
392.5781,13,0.3904,2.2881
392.5781,14,0.3836,1.8709
392.5781,15,3.9223,101.4462
394.5312,0,0.839,2.0844
394.5312,1,0.5146,1.1085
394.5312,2,0.6836,1.1048
394.5312,3,4.0738,79.2842
394.5312,4,0.6265,1.3531
394.5312,5,0.4961,1.1031
394.5312,6,0.1891,1.273
394.5312,7,4.558,102.9056
394.5312,8,0.5253,1.9065
394.5312,9,0.3237,1.6112
394.5312,10,0.4669,1.3094
394.5312,11,4.1889,91.9259
394.5312,12,0.3884,2.7
394.5312,13,0.3762,2.6147
394.5312,14,0.372,2.0106
394.5312,15,3.9514,96.4826
396.4844,0,0.8339,1.9632
396.4844,1,0.5213,1.0331
396.4844,2,0.68,1.2679
396.4844,3,4.3154,79.0177
396.4844,4,0.6162,1.4207
396.4844,5,0.4931,1.0833
396.4844,6,0.195,1.3323
396.4844,7,4.5918,94.0631
396.4844,8,0.513,1.7985
396.4844,9,0.3146,1.4711
396.4844,10,0.4591,1.358
396.4844,11,4.3727,94.4423
396.4844,12,0.3798,2.1303
396.4844,13,0.3641,2.6153
396.4844,14,0.3622,1.9241
396.4844,15,4.1232,85.185
398.4375,0,0.8502,2.1238
398.4375,1,0.5426,1.0386
398.4375,2,0.6932,1.0554
398.4375,3,4.3944,63.118
398.4375,4,0.6207,1.8347
398.4375,5,0.4992,1.1108
398.4375,6,0.2053,1.1656
398.4375,7,4.6193,86.8198
398.4375,8,0.5074,2.043
398.4375,9,0.3087,1.5054
398.4375,10,0.4556,1.4065
398.4375,11,4.3703,96.4125
398.4375,12,0.376,2.4154
398.4375,13,0.355,2.7887
398.4375,14,0.3539,1.9492
398.4375,15,4.2291,66.5059
400.3906,0,0.8764,2.5537
400.3906,1,0.5582,1.2502
400.3906,2,0.7073,1.2426
400.3906,3,4.3414,64.5489
400.3906,4,0.6379,3.3268
400.3906,5,0.5082,1.4166
400.3906,6,0.2095,1.2127
400.3906,7,4.6829,86.0992
400.3906,8,0.5075,2.1463
400.3906,9,0.3043,1.3579
400.3906,10,0.4548,1.4052
400.3906,11,4.3108,91.5224
400.3906,12,0.3742,2.626
400.3906,13,0.3486,2.7859
400.3906,14,0.3478,1.8437
400.3906,15,4.3191,76.9222
402.3438,0,0.8956,3.5727
402.3438,1,0.5549,1.8325
402.3438,2,0.71,1.6479
402.3438,3,4.1397,77.8118
402.3438,4,0.6589,4.8123
402.3438,5,0.5136,1.9722
402.3438,6,0.2046,1.1266
402.3438,7,4.5132,85.2541
402.3438,8,0.5128,2.1253
402.3438,9,0.3018,1.5311
402.3438,10,0.454,1.4284
402.3438,11,4.2288,96.2705
402.3438,12,0.3749,2.871
402.3438,13,0.3453,2.5215
402.3438,14,0.3457,1.8506
402.3438,15,4.4947,93.3814
404.2969,0,0.9092,3.5126
404.2969,1,0.5432,2.1499
404.2969,2,0.7098,1.6961
404.2969,3,3.9453,82.7469
404.2969,4,0.6794,4.2427
404.2969,5,0.5177,1.871
404.2969,6,0.1981,1.1465
404.2969,7,4.315,79.1674
404.2969,8,0.5225,2.3164
404.2969,9,0.3033,1.4692
404.2969,10,0.4551,1.4277
404.2969,11,4.2078,92.7149
404.2969,12,0.3788,2.8527
404.2969,13,0.3454,2.5424
404.2969,14,0.3475,1.709
404.2969,15,4.572,99.9072
406.25,0,0.9337,2.8682
406.25,1,0.5448,1.5845
406.25,2,0.7221,1.3809
406.25,3,3.9287,85.5608
406.25,4,0.6989,2.3612
406.25,5,0.5267,1.3681
406.25,6,0.1986,1.0963
406.25,7,4.0754,82.8323
406.25,8,0.5359,2.2212
406.25,9,0.3084,1.46
406.25,10,0.4611,1.4141
406.25,11,4.1736,99.3368
406.25,12,0.3868,2.7941
406.25,13,0.3495,2.6157
406.25,14,0.3528,1.7516
406.25,15,4.5445,117.0939
408.2031,0,0.9687,2.3319
408.2031,1,0.5639,1.3857
408.2031,2,0.7505,1.3082
408.2031,3,3.8744,90.2372
408.2031,4,0.721,1.5693
408.2031,5,0.5421,1.1547
408.2031,6,0.2045,1.006
408.2031,7,3.9366,85.1514
408.2031,8,0.551,1.9676
408.2031,9,0.3167,1.2864
408.2031,10,0.4711,1.3781
408.2031,11,4.1753,108.8058
408.2031,12,0.3969,2.6892
408.2031,13,0.356,2.5881
408.2031,14,0.3591,1.5177
408.2031,15,4.47,117.5356
410.1562,0,1.0039,2.1322
410.1562,1,0.5864,1.4356
410.1562,2,0.7815,1.3441
410.1562,3,4.1436,98.5088
410.1562,4,0.7433,1.4135
410.1562,5,0.5608,1.065
410.1562,6,0.2096,0.9832
410.1562,7,3.9621,81.6652
410.1562,8,0.5652,1.9807
410.1562,9,0.3247,1.2121
410.1562,10,0.4813,1.2866
410.1562,11,4.1341,107.5212
410.1562,12,0.408,2.9379
410.1562,13,0.3625,2.6857
410.1562,14,0.3663,1.7646
410.1562,15,4.4205,108.9097
412.1094,0,1.0212,2.0461
412.1094,1,0.6008,1.355
412.1094,2,0.8028,1.2696
412.1094,3,4.2374,90.9404
412.1094,4,0.759,1.3855
412.1094,5,0.5748,1.1349
412.1094,6,0.2102,1.1128
412.1094,7,4.1508,88.0983
412.1094,8,0.5736,2.0698
412.1094,9,0.329,1.3233
412.1094,10,0.488,1.5312
412.1094,11,4.0833,100.472
412.1094,12,0.4149,2.8231
412.1094,13,0.3668,2.7418
412.1094,14,0.3698,1.7598
412.1094,15,4.4866,114.8993
414.0625,0,1.0131,2.0219
414.0625,1,0.6076,1.3245
414.0625,2,0.8142,1.2052
414.0625,3,4.2839,97.8302
414.0625,4,0.7558,1.296
414.0625,5,0.5793,1.0873
414.0625,6,0.2081,1.0934
414.0625,7,4.1992,101.312
414.0625,8,0.5727,2.0318
414.0625,9,0.3284,1.2132
414.0625,10,0.4868,1.4932
414.0625,11,4.1467,101.813
414.0625,12,0.4167,2.8488
414.0625,13,0.3667,2.6322
414.0625,14,0.3676,1.5884
414.0625,15,4.4342,114.2344
416.0156,0,0.9883,2.0813
416.0156,1,0.6026,1.1604
416.0156,2,0.8131,1.2997
416.0156,3,4.1989,84.5909
416.0156,4,0.7354,1.1503
416.0156,5,0.5737,1.0773
416.0156,6,0.2065,1.1161
416.0156,7,4.1364,87.2091
416.0156,8,0.5627,2.1468
416.0156,9,0.3237,1.2631
416.0156,10,0.479,1.4437
416.0156,11,4.1963,99.1124
416.0156,12,0.4121,2.9285
416.0156,13,0.3629,2.4364
416.0156,14,0.361,1.3582
416.0156,15,4.3246,110.8548
417.9688,0,0.9525,2.0479
417.9688,1,0.5892,1.0936
417.9688,2,0.8007,1.2551
417.9688,3,4.1624,82.884
417.9688,4,0.7048,1.356
417.9688,5,0.5632,1.151
417.9688,6,0.2044,0.9985
417.9688,7,4.2976,78.6077
417.9688,8,0.5471,2.0896
417.9688,9,0.3176,1.2304
417.9688,10,0.4677,1.4986
417.9688,11,4.1774,90.0407
417.9688,12,0.4038,2.8297
417.9688,13,0.3582,2.5653
417.9688,14,0.3551,1.9417
417.9688,15,4.2325,106.2654
419.9219,0,0.9166,2.1704
419.9219,1,0.5739,1.0092
419.9219,2,0.7861,1.2559
419.9219,3,4.185,88.3225
419.9219,4,0.6712,1.3385
419.9219,5,0.5569,1.2848
419.9219,6,0.2018,1.025
419.9219,7,4.3813,88.8975
419.9219,8,0.531,1.8251
419.9219,9,0.3126,1.198
419.9219,10,0.4563,1.4016
419.9219,11,4.2086,94.4344
419.9219,12,0.3952,2.7351
419.9219,13,0.3543,2.4009
419.9219,14,0.3495,1.9124
419.9219,15,4.1686,102.2691
421.875,0,0.8871,2.1896
421.875,1,0.5645,1.0963
421.875,2,0.7765,1.2403
421.875,3,3.9635,72.2508
421.875,4,0.6418,1.4131
421.875,5,0.5572,1.1845
421.875,6,0.2006,0.9243
421.875,7,4.4066,102.0591
421.875,8,0.5185,1.6628
421.875,9,0.3099,1.1216
421.875,10,0.4477,1.4033
421.875,11,4.2092,90.0156
421.875,12,0.3879,2.4604
421.875,13,0.3527,2.3172
421.875,14,0.3474,1.5242
421.875,15,4.1197,99.5337
423.8281,0,0.8636,1.9441
423.8281,1,0.5572,1.2184
423.8281,2,0.7715,1.2672
423.8281,3,4.0116,82.4502
423.8281,4,0.6179,1.3357
423.8281,5,0.5582,0.9727
423.8281,6,0.2012,0.9708
423.8281,7,4.2952,95.3185
423.8281,8,0.5106,1.6081
423.8281,9,0.3096,1.0823
423.8281,10,0.4424,1.251
423.8281,11,4.0722,92.2491
423.8281,12,0.3839,2.3077
423.8281,13,0.3536,2.1471
423.8281,14,0.3483,1.3032
423.8281,15,4.0371,84.3138
425.7812,0,0.8495,1.963
425.7812,1,0.5449,1.0841
425.7812,2,0.7659,1.163
425.7812,3,4.0089,70.4588
425.7812,4,0.6019,1.3627
425.7812,5,0.5507,0.8758
425.7812,6,0.2003,0.8707
425.7812,7,4.1586,95.3115
425.7812,8,0.5052,1.602
425.7812,9,0.3113,1.0177
425.7812,10,0.4434,1.4798
425.7812,11,3.9448,101.7635
425.7812,12,0.383,2.3147
425.7812,13,0.3567,2.2874
425.7812,14,0.3484,1.1904
425.7812,15,3.9714,90.1552
427.7344,0,0.8393,1.9041
427.7344,1,0.5295,1.3142
427.7344,2,0.7613,1.2764
427.7344,3,4.0775,76.791
427.7344,4,0.5933,1.3339
427.7344,5,0.5341,1.0495
427.7344,6,0.1957,0.9041
427.7344,7,4.0766,104.111
427.7344,8,0.5053,1.9307
427.7344,9,0.3148,1.184
427.7344,10,0.4493,1.4907
427.7344,11,3.9346,120.3936
427.7344,12,0.3865,2.624
427.7344,13,0.3613,2.4232
427.7344,14,0.3476,1.4889
427.7344,15,3.7817,99.2213
429.6875,0,0.8392,1.8782
429.6875,1,0.5204,1.301
429.6875,2,0.7616,1.2247
429.6875,3,4.0879,87.6681
429.6875,4,0.592,1.4702
429.6875,5,0.5176,0.9753
429.6875,6,0.1896,0.9087
429.6875,7,4.1379,126.6874
429.6875,8,0.5092,1.7883
429.6875,9,0.3209,1.4164
429.6875,10,0.4584,1.2816
429.6875,11,3.8647,100.5704
429.6875,12,0.3923,2.6635
429.6875,13,0.3685,2.5845
429.6875,14,0.3487,1.7934
429.6875,15,3.772,106.5016
431.6406,0,0.8463,1.8603
431.6406,1,0.5186,1.3909
431.6406,2,0.7662,1.2953
431.6406,3,4.1769,103.3479
431.6406,4,0.5969,1.5955
431.6406,5,0.5084,1.1566
431.6406,6,0.187,0.8922
431.6406,7,4.169,113.0059
431.6406,8,0.5158,1.8468
431.6406,9,0.3307,1.5555
431.6406,10,0.4709,1.2148
431.6406,11,3.8058,91.6052
431.6406,12,0.4,2.5638
431.6406,13,0.3782,2.7055
431.6406,14,0.3539,1.6415
431.6406,15,4.004,119.9689
433.5938,0,0.8602,1.9379
433.5938,1,0.5185,1.296
433.5938,2,0.7686,1.1907
433.5938,3,4.2061,100.6471
433.5938,4,0.6043,1.5143
433.5938,5,0.5083,1.263
433.5938,6,0.1884,0.966
433.5938,7,4.2834,113.7753
433.5938,8,0.5216,1.9239
433.5938,9,0.3415,1.4876
433.5938,10,0.4828,1.2273
433.5938,11,3.8917,110.1929
433.5938,12,0.4063,2.4973
433.5938,13,0.3863,2.6057
433.5938,14,0.3634,1.8343
433.5938,15,4.1304,109.7567
435.5469,0,0.874,2.084
435.5469,1,0.5161,1.2536
435.5469,2,0.762,1.2428
435.5469,3,4.1409,110.7423
435.5469,4,0.6076,1.4019
435.5469,5,0.5058,1.2237
435.5469,6,0.1896,1.0415
435.5469,7,4.2603,110.178
435.5469,8,0.5213,1.9445
435.5469,9,0.3489,1.3328
435.5469,10,0.4888,1.3416
435.5469,11,3.9342,117.3275
435.5469,12,0.4079,2.612
435.5469,13,0.3884,2.6072
435.5469,14,0.3711,1.5902
435.5469,15,4.2283,99.1926
437.5,0,0.8833,2.1944
437.5,1,0.5135,1.1556
437.5,2,0.7442,1.3534
437.5,3,3.976,106.5817
437.5,4,0.6035,1.4096
437.5,5,0.4972,1.1117
437.5,6,0.1873,1.0258
437.5,7,4.5415,115.2125
437.5,8,0.5135,1.8925
437.5,9,0.3485,1.2894
437.5,10,0.4855,1.1187
437.5,11,3.9148,109.87
437.5,12,0.4035,2.5765
437.5,13,0.382,2.4988
437.5,14,0.3732,1.7643
437.5,15,4.204,91.2246
439.4531,0,0.8869,2.1222
439.4531,1,0.5125,1.3071
439.4531,2,0.7187,1.4091
439.4531,3,3.8341,79.3811
439.4531,4,0.5952,1.2794
439.4531,5,0.4862,1.0658
439.4531,6,0.1811,1.0934
439.4531,7,4.5438,103.6207
439.4531,8,0.5015,2.1728
439.4531,9,0.339,1.4637
439.4531,10,0.4697,1.2837
439.4531,11,4.0303,100.9003
439.4531,12,0.3928,2.6011
439.4531,13,0.3677,2.5145
439.4531,14,0.3668,1.8677
439.4531,15,4.1318,95.5978
441.4062,0,0.8837,1.8663
441.4062,1,0.5132,1.3207
441.4062,2,0.6947,1.2886
441.4062,3,3.8535,74.407
441.4062,4,0.5867,1.3397
441.4062,5,0.4764,1.0829
441.4062,6,0.174,1.0541
441.4062,7,4.3583,105.5341
441.4062,8,0.4851,2.0805
441.4062,9,0.3228,1.484
441.4062,10,0.4465,1.319
441.4062,11,4.0672,86.8271
441.4062,12,0.378,2.7131
441.4062,13,0.3498,2.7738
441.4062,14,0.3543,1.8616
441.4062,15,4.056,88.8352
443.3594,0,0.868,1.8023
443.3594,1,0.5107,1.4401
443.3594,2,0.6816,1.255
443.3594,3,3.8929,72.5161
443.3594,4,0.574,1.3836
443.3594,5,0.4674,1.011
443.3594,6,0.1691,0.9347
443.3594,7,4.1317,108.4135
443.3594,8,0.4668,2.0254
443.3594,9,0.3034,1.3068
443.3594,10,0.4216,1.2538
443.3594,11,4.1123,83.4013
443.3594,12,0.3607,2.7105
443.3594,13,0.3318,2.9897
443.3594,14,0.3392,1.8454
443.3594,15,4.0447,88.3291
445.3125,0,0.8338,1.8437
445.3125,1,0.4988,1.3601
445.3125,2,0.6725,1.3056
445.3125,3,3.9783,92.7361
445.3125,4,0.552,1.3161
445.3125,5,0.4547,1.0065
445.3125,6,0.1676,0.9898
445.3125,7,4.029,99.0806
445.3125,8,0.4462,1.7495
445.3125,9,0.2856,1.4793
445.3125,10,0.3992,1.1715
445.3125,11,4.1304,83.343
445.3125,12,0.3414,2.604
445.3125,13,0.3153,2.7768
445.3125,14,0.3213,1.7104
445.3125,15,4.1123,108.5493
447.2656,0,0.7846,1.9161
447.2656,1,0.4764,1.2694
447.2656,2,0.6505,1.1605
447.2656,3,3.8585,77.0803
447.2656,4,0.5197,1.1709
447.2656,5,0.4379,1.032
447.2656,6,0.168,0.9319
447.2656,7,4.0907,95.2289
447.2656,8,0.4239,1.7534
447.2656,9,0.2688,1.3926
447.2656,10,0.3798,1.3468
447.2656,11,4.1606,97.0442
447.2656,12,0.3204,2.4074
447.2656,13,0.3002,2.8237
447.2656,14,0.3015,1.6021
447.2656,15,4.176,113.2065
449.2188,0,0.7424,1.7291
449.2188,1,0.4542,1.1765
449.2188,2,0.6169,1.2404
449.2188,3,3.7478,69.7121
449.2188,4,0.4871,1.2842
449.2188,5,0.4188,1.0621
449.2188,6,0.1665,1.1757
449.2188,7,4.0495,87.7953
449.2188,8,0.4043,1.8094
449.2188,9,0.2549,1.3114
449.2188,10,0.3633,1.3709
449.2188,11,4.0285,96.9605
449.2188,12,0.301,2.1768
449.2188,13,0.2879,3.3301
449.2188,14,0.2825,1.6573
449.2188,15,4.2416,119.9939
451.1719,0,0.7226,1.6001
451.1719,1,0.4443,1.1027
451.1719,2,0.5891,1.138
451.1719,3,3.7854,82.2849
451.1719,4,0.4692,1.133
451.1719,5,0.403,1.0754
451.1719,6,0.1619,1.5333
451.1719,7,3.9358,83.2418
451.1719,8,0.3932,1.8051
451.1719,9,0.2455,1.3363
451.1719,10,0.3511,1.4091
451.1719,11,4.0,96.4257
451.1719,12,0.2877,2.0935
451.1719,13,0.2804,3.4847
451.1719,14,0.2683,1.6444
451.1719,15,4.2695,127.2637
453.125,0,0.7192,1.5146
453.125,1,0.4454,1.1344
453.125,2,0.5853,1.1106
453.125,3,4.1017,86.0296
453.125,4,0.4714,1.3059
453.125,5,0.3959,0.9743
453.125,6,0.1572,0.996
453.125,7,4.0127,95.2087
453.125,8,0.3924,1.5123
453.125,9,0.2444,1.3882
453.125,10,0.347,1.4446
453.125,11,4.1233,104.7098
453.125,12,0.2845,2.1952
453.125,13,0.2801,3.3621
453.125,14,0.2625,1.5502
453.125,15,4.0705,116.3802
455.0781,0,0.7234,1.7359
455.0781,1,0.4508,1.264
455.0781,2,0.6032,1.2367
455.0781,3,4.2354,94.2382
455.0781,4,0.4844,1.2438
455.0781,5,0.401,1.1234
455.0781,6,0.1557,1.1259
455.0781,7,3.9922,99.4968
455.0781,8,0.4021,1.6192
455.0781,9,0.2528,1.4337
455.0781,10,0.3549,1.3062
455.0781,11,4.242,116.6048
455.0781,12,0.2874,2.1044
455.0781,13,0.2866,3.4058
455.0781,14,0.2653,1.4388
455.0781,15,3.9606,94.1394
457.0312,0,0.7297,1.8195
457.0312,1,0.4579,1.313
457.0312,2,0.6314,1.2871
457.0312,3,4.2429,88.6697
457.0312,4,0.5009,1.4126
457.0312,5,0.4173,1.1007
457.0312,6,0.158,1.022
457.0312,7,3.8919,93.9722
457.0312,8,0.4176,1.8971
457.0312,9,0.2682,1.5296
457.0312,10,0.3731,1.1056
457.0312,11,4.3297,130.4377
457.0312,12,0.2969,2.3154
457.0312,13,0.2986,3.2139
457.0312,14,0.2749,1.5718
457.0312,15,3.8093,70.2933
458.9844,0,0.7384,1.7168
458.9844,1,0.4665,1.1697
458.9844,2,0.6606,1.4853
458.9844,3,4.1045,73.776
458.9844,4,0.5169,1.3716
458.9844,5,0.4374,1.1124
458.9844,6,0.162,0.9836
458.9844,7,3.9505,93.1256
